name,version,directory,repository,summary,from package.json,from license,from readme
mixin-deep,1.3.1,/home/casey/homepage/node_modules/mixin-deep,(none),MIT,MIT,MIT,
mkdirp,0.5.1,/home/casey/homepage/node_modules/mkdirp,https://github.com/substack/node-mkdirp,MIT,MIT,,MIT
moment,2.23.0,/home/casey/homepage/node_modules/moment,https://github.com/moment/moment,MIT,MIT,,
move-concurrently,1.0.1,/home/casey/homepage/node_modules/move-concurrently,https://github.com/npm/move-concurrently,ISC,ISC,,
mozjpeg,6.0.1,/home/casey/homepage/node_modules/mozjpeg,(none),MIT,MIT,MIT,MIT
ms,2.0.0,/home/casey/homepage/node_modules/ms,(none),MIT,MIT,MIT,
ms,2.1.1,/home/casey/homepage/node_modules/gatsby/node_modules/ms,(none),MIT,MIT,MIT,
multicast-dns,6.2.3,/home/casey/homepage/node_modules/multicast-dns,https://github.com/mafintosh/multicast-dns,MIT,MIT,MIT,MIT
multicast-dns-service-types,1.1.0,/home/casey/homepage/node_modules/multicast-dns-service-types,https://github.com/mafintosh/multicast-dns-service-types,MIT,MIT,MIT,MIT
mute-stream,0.0.7,/home/casey/homepage/node_modules/mute-stream,http://github.com/isaacs/mute-stream,ISC,ISC,ISC,
mute-stream,0.0.8,/home/casey/homepage/node_modules/read/node_modules/mute-stream,(none),ISC,ISC,ISC,
name-all-modules-plugin,1.0.1,/home/casey/homepage/node_modules/name-all-modules-plugin,(none),MIT,MIT,MIT,
nan,2.12.1,/home/casey/homepage/node_modules/nan,http://github.com/nodejs/nan,MIT,MIT,MIT,MIT
nanomatch,1.2.13,/home/casey/homepage/node_modules/nanomatch,(none),MIT,MIT,MIT,
napi-build-utils,1.0.1,/home/casey/homepage/node_modules/napi-build-utils,https://github.com/inspiredware/napi-build-utils,MIT,MIT,MIT,
natural-compare,1.4.0,/home/casey/homepage/node_modules/natural-compare,(none),MIT,MIT,,MIT
negotiator,0.6.1,/home/casey/homepage/node_modules/negotiator,(none),MIT,MIT,MIT,
neo-async,2.6.0,/home/casey/homepage/node_modules/neo-async,git@github.com:suguru03/neo-async,MIT,MIT,MIT,
next-tick,1.0.0,/home/casey/homepage/node_modules/next-tick,http://github.com/medikoo/next-tick,MIT,MIT,MIT,
nice-try,1.0.5,/home/casey/homepage/node_modules/nice-try,https://github.com/electerious/nice-try,MIT,MIT,MIT,
nlcst-to-string,2.0.2,/home/casey/homepage/node_modules/nlcst-to-string,(none),MIT,MIT,MIT,
nlf,2.0.1,/home/casey/homepage/node_modules/nlf,http://github.com/iandotkelly/nlf,MIT,MIT,MIT,
node-abi,2.5.1,/home/casey/homepage/node_modules/node-abi,https://github.com/lgeiger/node-abi,MIT,MIT,MIT,
node-emoji,1.8.1,/home/casey/homepage/node_modules/node-emoji,https://github.com/omnidan/node-emoji,MIT,MIT,MIT,
node-eta,0.9.0,/home/casey/homepage/node_modules/node-eta,http://github.com/titarenko/eta,MIT,MIT,,MIT
node-fetch,1.7.3,/home/casey/homepage/node_modules/node-fetch,https://github.com/bitinn/node-fetch,MIT,MIT,MIT,MIT
node-fetch,2.1.2,/home/casey/homepage/node_modules/cross-fetch/node_modules/node-fetch,(none),MIT,MIT,MIT,MIT
node-forge,0.7.5,/home/casey/homepage/node_modules/node-forge,https://github.com/digitalbazaar/forge,(BSD-3-Clause OR GPL-2.0);BSD;GPL,(BSD-3-Clause OR GPL-2.0),BSD;GPL,BSD;GPL
node-int64,0.4.0,/home/casey/homepage/node_modules/node-int64,https://github.com/broofa/node-int64,MIT,MIT,,
node-libs-browser,2.1.0,/home/casey/homepage/node_modules/node-libs-browser,https://github.com/webpack/node-libs-browser,MIT,MIT,MIT,MIT
node-releases,1.1.3,/home/casey/homepage/node_modules/node-releases,https://github.com/chicoxyzzy/node-releases,MIT,MIT,MIT,
node-status-codes,1.0.0,/home/casey/homepage/node_modules/node-status-codes,(none),MIT,MIT,MIT,MIT
noms,0.0.0,/home/casey/homepage/node_modules/noms,(none),ISC,ISC,,
noop-logger,0.1.1,/home/casey/homepage/node_modules/noop-logger,(none),MIT,MIT,,MIT
normalize-package-data,2.4.0,/home/casey/homepage/node_modules/normalize-package-data,http://github.com/npm/normalize-package-data,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
normalize-path,2.1.1,/home/casey/homepage/node_modules/normalize-path,(none),MIT,MIT,MIT,
normalize-range,0.1.2,/home/casey/homepage/node_modules/normalize-range,(none),MIT,MIT,MIT,MIT
normalize-url,2.0.1,/home/casey/homepage/node_modules/cacheable-request/node_modules/normalize-url,(none),MIT,MIT,MIT,MIT
normalize-url,3.3.0,/home/casey/homepage/node_modules/normalize-url,(none),MIT,MIT,MIT,MIT
npm-conf,1.1.3,/home/casey/homepage/node_modules/npm-conf,(none),MIT,MIT,MIT,MIT
npm-run-path,2.0.2,/home/casey/homepage/node_modules/npm-run-path,(none),MIT,MIT,MIT,MIT
npmlog,4.1.2,/home/casey/homepage/node_modules/npmlog,https://github.com/npm/npmlog,ISC,ISC,ISC,
nth-check,1.0.2,/home/casey/homepage/node_modules/nth-check,https://github.com/fb55/nth-check,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
null-loader,0.1.1,/home/casey/homepage/node_modules/null-loader,https://github.com/webpack/null-loader,MIT,MIT,,
num2fraction,1.2.2,/home/casey/homepage/node_modules/num2fraction,git@github.com:yisibl/num2fraction,MIT,MIT,MIT,
number-is-nan,1.0.1,/home/casey/homepage/node_modules/number-is-nan,(none),MIT,MIT,MIT,MIT
oauth-sign,0.9.0,/home/casey/homepage/node_modules/oauth-sign,https://github.com/mikeal/oauth-sign,Apache;Apache-2.0,Apache-2.0,Apache,
object-assign,4.1.1,/home/casey/homepage/node_modules/object-assign,(none),MIT,MIT,MIT,MIT
object-component,0.0.3,/home/casey/homepage/node_modules/object-component,(none),MIT,,,MIT
object-copy,0.1.0,/home/casey/homepage/node_modules/object-copy,(none),MIT,MIT,MIT,
object-hash,1.3.1,/home/casey/homepage/node_modules/object-hash,https://github.com/puleos/object-hash,MIT,MIT,MIT,MIT
object-keys,1.0.12,/home/casey/homepage/node_modules/object-keys,http://github.com/ljharb/object-keys,MIT,MIT,MIT,
object-path,0.11.4,/home/casey/homepage/node_modules/object-path,http://github.com/mariocasciaro/object-path,MIT,MIT,MIT,
object-visit,1.0.1,/home/casey/homepage/node_modules/object-visit,(none),MIT,MIT,MIT,
object.fromentries,2.0.0,/home/casey/homepage/node_modules/object.fromentries,http://github.com/es-shims/Object.fromEntries,MIT,MIT,MIT,
object.getownpropertydescriptors,2.0.3,/home/casey/homepage/node_modules/object.getownpropertydescriptors,http://github.com/ljharb/object.getownpropertydescriptors,MIT,MIT,MIT,
object.omit,2.0.1,/home/casey/homepage/node_modules/object.omit,(none),MIT,MIT,MIT,
object.pick,1.3.0,/home/casey/homepage/node_modules/object.pick,(none),MIT,MIT,MIT,
object.values,1.0.4,/home/casey/homepage/node_modules/object.values,http://github.com/es-shims/Object.values,MIT,MIT,MIT,
obuf,1.1.2,/home/casey/homepage/node_modules/obuf,git@github.com:indutny/offset-buffer,MIT,MIT,,MIT
on-finished,2.3.0,/home/casey/homepage/node_modules/on-finished,(none),MIT,MIT,MIT,
on-headers,1.0.1,/home/casey/homepage/node_modules/on-headers,(none),MIT,MIT,MIT,
once,1.4.0,/home/casey/homepage/node_modules/once,http://github.com/isaacs/once,ISC,ISC,ISC,
onetime,2.0.1,/home/casey/homepage/node_modules/onetime,(none),MIT,MIT,MIT,MIT
opentracing,0.14.3,/home/casey/homepage/node_modules/opentracing,https://github.com/opentracing/opentracing-javascript,Apache;MIT,MIT,,Apache
opn,5.1.0,/home/casey/homepage/node_modules/react-dev-utils/node_modules/opn,(none),MIT,MIT,MIT,MIT
opn,5.4.0,/home/casey/homepage/node_modules/opn,(none),MIT,MIT,MIT,MIT
optimize-css-assets-webpack-plugin,5.0.1,/home/casey/homepage/node_modules/optimize-css-assets-webpack-plugin,http://github.com/NMFR/optimize-css-assets-webpack-plugin,MIT,MIT,MIT,MIT
optionator,0.8.2,/home/casey/homepage/node_modules/optionator,http://github.com/gkz/optionator,MIT,MIT,,MIT
original,1.0.2,/home/casey/homepage/node_modules/original,https://github.com/unshiftio/original,MIT,MIT,MIT,MIT
os-browserify,0.3.0,/home/casey/homepage/node_modules/os-browserify,http://github.com/CoderPuppy/os-browserify,MIT,MIT,MIT,
os-filter-obj,2.0.0,/home/casey/homepage/node_modules/os-filter-obj,(none),MIT,MIT,MIT,MIT
os-homedir,1.0.2,/home/casey/homepage/node_modules/os-homedir,(none),MIT,MIT,MIT,MIT
os-locale,1.4.0,/home/casey/homepage/node_modules/clite/node_modules/os-locale,(none),MIT,MIT,MIT,MIT
os-locale,2.1.0,/home/casey/homepage/node_modules/os-locale,(none),MIT,MIT,MIT,MIT
os-locale,3.1.0,/home/casey/homepage/node_modules/webpack-dev-server/node_modules/os-locale,(none),MIT,MIT,MIT,MIT
os-tmpdir,1.0.2,/home/casey/homepage/node_modules/os-tmpdir,(none),MIT,MIT,MIT,MIT
osenv,0.1.5,/home/casey/homepage/node_modules/osenv,(none),ISC,ISC,ISC,
p-cancelable,0.3.0,/home/casey/homepage/node_modules/p-cancelable,(none),MIT,MIT,MIT,MIT
p-cancelable,0.4.1,/home/casey/homepage/node_modules/bin-wrapper/node_modules/p-cancelable,(none),MIT,MIT,MIT,MIT
p-defer,1.0.0,/home/casey/homepage/node_modules/p-defer,(none),MIT,MIT,MIT,MIT
p-event,1.3.0,/home/casey/homepage/node_modules/p-event,(none),MIT,MIT,MIT,MIT
p-event,2.1.0,/home/casey/homepage/node_modules/bin-wrapper/node_modules/p-event,(none),MIT,MIT,MIT,MIT
p-finally,1.0.0,/home/casey/homepage/node_modules/p-finally,(none),MIT,MIT,MIT,MIT
p-is-promise,1.1.0,/home/casey/homepage/node_modules/p-is-promise,(none),MIT,MIT,MIT,MIT
p-limit,1.3.0,/home/casey/homepage/node_modules/p-limit,(none),MIT,MIT,MIT,MIT
p-limit,2.1.0,/home/casey/homepage/node_modules/terser-webpack-plugin/node_modules/p-limit,(none),MIT,MIT,MIT,MIT
p-locate,2.0.0,/home/casey/homepage/node_modules/p-locate,(none),MIT,MIT,MIT,MIT
p-locate,3.0.0,/home/casey/homepage/node_modules/terser-webpack-plugin/node_modules/p-locate,(none),MIT,MIT,MIT,MIT
p-map,1.2.0,/home/casey/homepage/node_modules/p-map,(none),MIT,MIT,MIT,MIT
p-map-series,1.0.0,/home/casey/homepage/node_modules/p-map-series,(none),MIT,MIT,MIT,MIT
p-pipe,1.2.0,/home/casey/homepage/node_modules/p-pipe,(none),MIT,MIT,MIT,MIT
p-reduce,1.0.0,/home/casey/homepage/node_modules/p-reduce,(none),MIT,MIT,MIT,MIT
p-timeout,1.2.1,/home/casey/homepage/node_modules/p-timeout,(none),MIT,MIT,MIT,MIT
p-timeout,2.0.1,/home/casey/homepage/node_modules/bin-wrapper/node_modules/p-timeout,(none),MIT,MIT,MIT,MIT
p-try,1.0.0,/home/casey/homepage/node_modules/p-limit/node_modules/p-try,(none),MIT,MIT,MIT,MIT
p-try,2.0.0,/home/casey/homepage/node_modules/p-try,(none),MIT,MIT,MIT,MIT
package-json,2.4.0,/home/casey/homepage/node_modules/clite/node_modules/package-json,(none),MIT,MIT,MIT,MIT
package-json,4.0.1,/home/casey/homepage/node_modules/package-json,(none),MIT,MIT,MIT,MIT
pako,1.0.7,/home/casey/homepage/node_modules/pako,(none),(MIT AND Zlib);MIT,(MIT AND Zlib),MIT,MIT
parallel-transform,1.1.0,/home/casey/homepage/node_modules/parallel-transform,(none),MIT,MIT,,MIT
parse-asn1,5.1.1,/home/casey/homepage/node_modules/parse-asn1,http://github.com/crypto-browserify/parse-asn1,ISC,ISC,,
parse-bmfont-ascii,1.0.6,/home/casey/homepage/node_modules/parse-bmfont-ascii,http://github.com/mattdesl/parse-bmfont-ascii,MIT,MIT,,
parse-bmfont-binary,1.0.6,/home/casey/homepage/node_modules/parse-bmfont-binary,http://github.com/Jam3/parse-bmfont-binary,MIT,MIT,MIT,
parse-bmfont-xml,1.1.4,/home/casey/homepage/node_modules/parse-bmfont-xml,http://github.com/mattdesl/parse-bmfont-xml,MIT,MIT,MIT,
parse-english,4.1.1,/home/casey/homepage/node_modules/parse-english,(none),MIT,MIT,MIT,
parse-entities,1.2.0,/home/casey/homepage/node_modules/parse-entities,(none),MIT,MIT,MIT,
parse-filepath,1.0.2,/home/casey/homepage/node_modules/parse-filepath,(none),MIT,MIT,MIT,
parse-glob,3.0.4,/home/casey/homepage/node_modules/parse-glob,(none),MIT,MIT,MIT,MIT
parse-headers,2.0.1,/home/casey/homepage/node_modules/parse-headers,https://github.com/kesla/parse-headers,MIT,MIT,MIT,MIT
parse-json,2.2.0,/home/casey/homepage/node_modules/parse-json,(none),MIT,MIT,MIT,MIT
parse-json,4.0.0,/home/casey/homepage/node_modules/cosmiconfig/node_modules/parse-json,(none),MIT,MIT,MIT,MIT
parse-latin,4.1.1,/home/casey/homepage/node_modules/parse-latin,(none),MIT,MIT,MIT,
parse-numeric-range,0.0.2,/home/casey/homepage/node_modules/parse-numeric-range,https://github.com/euank/node-parse-numeric-range,ISC,ISC,,
parse-passwd,1.0.0,/home/casey/homepage/node_modules/parse-passwd,(none),MIT,MIT,MIT,
parse5,3.0.3,/home/casey/homepage/node_modules/parse5,http://github.com/inikulin/parse5,MIT,MIT,,
parse5,5.1.0,/home/casey/homepage/node_modules/hast-util-raw/node_modules/parse5,(none),MIT,MIT,,
parseqs,0.0.5,/home/casey/homepage/node_modules/parseqs,https://github.com/get/querystring,MIT,MIT,MIT,
parseuri,0.0.5,/home/casey/homepage/node_modules/parseuri,https://github.com/get/parseuri,MIT,MIT,MIT,
parseurl,1.3.2,/home/casey/homepage/node_modules/parseurl,(none),MIT,MIT,MIT,
pascalcase,0.1.1,/home/casey/homepage/node_modules/pascalcase,(none),MIT,MIT,MIT,MIT
path-browserify,0.0.0,/home/casey/homepage/node_modules/path-browserify,http://github.com/substack/path-browserify,MIT,MIT,MIT,
path-dirname,1.0.2,/home/casey/homepage/node_modules/path-dirname,(none),MIT,MIT,MIT,MIT
path-exists,2.1.0,/home/casey/homepage/node_modules/pkg-dir/node_modules/path-exists,(none),MIT,MIT,MIT,MIT
path-exists,3.0.0,/home/casey/homepage/node_modules/path-exists,(none),MIT,MIT,MIT,MIT
path-is-absolute,1.0.1,/home/casey/homepage/node_modules/path-is-absolute,(none),MIT,MIT,MIT,MIT
path-is-inside,1.0.2,/home/casey/homepage/node_modules/path-is-inside,(none),(WTFPL OR MIT);MIT;WTFPL,(WTFPL OR MIT),MIT;WTFPL,
path-key,2.0.1,/home/casey/homepage/node_modules/path-key,(none),MIT,MIT,MIT,MIT
path-parse,1.0.6,/home/casey/homepage/node_modules/path-parse,https://github.com/jbgutierrez/path-parse,MIT,MIT,MIT,MIT
path-root,0.1.1,/home/casey/homepage/node_modules/path-root,(none),MIT,MIT,MIT,
path-root-regex,0.1.2,/home/casey/homepage/node_modules/path-root-regex,(none),MIT,MIT,MIT,
path-to-regexp,0.1.7,/home/casey/homepage/node_modules/path-to-regexp,https://github.com/component/path-to-regexp,MIT,MIT,MIT,MIT
path-type,1.1.0,/home/casey/homepage/node_modules/path-type,(none),MIT,MIT,MIT,MIT
path-type,2.0.0,/home/casey/homepage/node_modules/gatsby/node_modules/path-type,(none),MIT,MIT,MIT,MIT
path-type,3.0.0,/home/casey/homepage/node_modules/dir-glob/node_modules/path-type,(none),MIT,MIT,MIT,MIT
pbkdf2,3.0.17,/home/casey/homepage/node_modules/pbkdf2,https://github.com/crypto-browserify/pbkdf2,MIT,MIT,MIT,
pend,1.2.0,/home/casey/homepage/node_modules/pend,http://github.com/andrewrk/node-pend,MIT,MIT,MIT,
performance-now,2.1.0,/home/casey/homepage/node_modules/performance-now,http://github.com/braveg1rl/performance-now,MIT,MIT,,
phin,2.9.3,/home/casey/homepage/node_modules/phin,https://github.com/ethanent/phin,MIT,MIT,MIT,
physical-cpu-count,2.0.0,/home/casey/homepage/node_modules/physical-cpu-count,(none),ISC,ISC,,
pify,2.3.0,/home/casey/homepage/node_modules/globby/node_modules/pify,(none),MIT,MIT,MIT,MIT
pify,3.0.0,/home/casey/homepage/node_modules/pify,(none),MIT,MIT,MIT,MIT
pify,4.0.1,/home/casey/homepage/node_modules/read-chunk/node_modules/pify,(none),MIT,MIT,MIT,MIT
pinkie,2.0.4,/home/casey/homepage/node_modules/pinkie,(none),MIT,MIT,MIT,MIT
pinkie-promise,2.0.1,/home/casey/homepage/node_modules/pinkie-promise,(none),MIT,MIT,MIT,MIT
pixelmatch,4.0.2,/home/casey/homepage/node_modules/pixelmatch,https://github.com/mapbox/pixelmatch,ISC,ISC,ISC,
pkg-dir,1.0.0,/home/casey/homepage/node_modules/pkg-dir,(none),MIT,MIT,MIT,MIT
pkg-dir,2.0.0,/home/casey/homepage/node_modules/find-cache-dir/node_modules/pkg-dir,(none),MIT,MIT,MIT,MIT
pkg-dir,3.0.0,/home/casey/homepage/node_modules/terser-webpack-plugin/node_modules/pkg-dir,(none),MIT,MIT,MIT,MIT
pluralize,7.0.0,/home/casey/homepage/node_modules/pluralize,(none),MIT,MIT,MIT,MIT
pngjs,3.3.3,/home/casey/homepage/node_modules/pngjs,http://github.com/lukeapage/pngjs2,MIT,MIT,,MIT
pngquant-bin,5.0.1,/home/casey/homepage/node_modules/pngquant-bin,(none),MIT,MIT,MIT,MIT
portfinder,1.0.20,/home/casey/homepage/node_modules/portfinder,git@github.com:indexzero/node-portfinder,MIT,MIT,,
posix-character-classes,0.1.1,/home/casey/homepage/node_modules/posix-character-classes,(none),MIT,MIT,MIT,
postcss,6.0.23,/home/casey/homepage/node_modules/postcss-flexbugs-fixes/node_modules/postcss,(none),MIT,MIT,MIT,
postcss,7.0.7,/home/casey/homepage/node_modules/postcss,(none),MIT,MIT,MIT,
postcss-calc,7.0.1,/home/casey/homepage/node_modules/postcss-calc,(none),MIT,MIT,MIT,
postcss-colormin,4.0.2,/home/casey/homepage/node_modules/postcss-colormin,(none),MIT,MIT,,MIT
postcss-convert-values,4.0.1,/home/casey/homepage/node_modules/postcss-convert-values,(none),MIT,MIT,,MIT
postcss-discard-comments,4.0.1,/home/casey/homepage/node_modules/postcss-discard-comments,(none),MIT,MIT,,MIT
postcss-discard-duplicates,4.0.2,/home/casey/homepage/node_modules/postcss-discard-duplicates,(none),MIT,MIT,,MIT
postcss-discard-empty,4.0.1,/home/casey/homepage/node_modules/postcss-discard-empty,(none),MIT,MIT,,MIT
postcss-discard-overridden,4.0.1,/home/casey/homepage/node_modules/postcss-discard-overridden,(none),MIT,MIT,MIT,
postcss-flexbugs-fixes,3.3.1,/home/casey/homepage/node_modules/postcss-flexbugs-fixes,https://github.com/luisrudge/postcss-flexbugs-fixes,MIT,MIT,MIT,
postcss-load-config,2.0.0,/home/casey/homepage/node_modules/postcss-load-config,(none),MIT,MIT,MIT,
postcss-loader,2.1.6,/home/casey/homepage/node_modules/postcss-loader,(none),MIT,MIT,MIT,
postcss-merge-longhand,4.0.10,/home/casey/homepage/node_modules/postcss-merge-longhand,(none),MIT,MIT,,MIT
postcss-merge-rules,4.0.2,/home/casey/homepage/node_modules/postcss-merge-rules,(none),MIT,MIT,,MIT
postcss-minify-font-values,4.0.2,/home/casey/homepage/node_modules/postcss-minify-font-values,(none),MIT,MIT,,MIT
postcss-minify-gradients,4.0.1,/home/casey/homepage/node_modules/postcss-minify-gradients,(none),MIT,MIT,,MIT
postcss-minify-params,4.0.1,/home/casey/homepage/node_modules/postcss-minify-params,(none),MIT,MIT,MIT,MIT
postcss-minify-selectors,4.0.1,/home/casey/homepage/node_modules/postcss-minify-selectors,(none),MIT,MIT,,MIT
postcss-modules-extract-imports,1.2.1,/home/casey/homepage/node_modules/postcss-modules-extract-imports,https://github.com/css-modules/postcss-modules-extract-imports,ISC,ISC,,ISC
postcss-modules-local-by-default,1.2.0,/home/casey/homepage/node_modules/postcss-modules-local-by-default,https://github.com/css-modules/postcss-modules-local-by-default,MIT,MIT,MIT,MIT
postcss-modules-scope,1.1.0,/home/casey/homepage/node_modules/postcss-modules-scope,https://github.com/css-modules/postcss-modules-scope,ISC,ISC,,ISC
postcss-modules-values,1.3.0,/home/casey/homepage/node_modules/postcss-modules-values,https://github.com/css-modules/postcss-modules-values,ISC,ISC,,ISC
postcss-normalize-charset,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-charset,(none),MIT,MIT,MIT,MIT
postcss-normalize-display-values,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-display-values,(none),MIT,MIT,,MIT
postcss-normalize-positions,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-positions,(none),MIT,MIT,,MIT
postcss-normalize-repeat-style,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-repeat-style,(none),MIT,MIT,,MIT
postcss-normalize-string,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-string,(none),MIT,MIT,,MIT
postcss-normalize-timing-functions,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-timing-functions,(none),MIT,MIT,,MIT
postcss-normalize-unicode,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-unicode,(none),MIT,MIT,,MIT
postcss-normalize-url,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-url,(none),MIT,MIT,,MIT
postcss-normalize-whitespace,4.0.1,/home/casey/homepage/node_modules/postcss-normalize-whitespace,(none),MIT,MIT,,MIT
postcss-ordered-values,4.1.1,/home/casey/homepage/node_modules/postcss-ordered-values,(none),MIT,MIT,,MIT
postcss-reduce-initial,4.0.2,/home/casey/homepage/node_modules/postcss-reduce-initial,(none),MIT,MIT,,MIT
postcss-reduce-transforms,4.0.1,/home/casey/homepage/node_modules/postcss-reduce-transforms,(none),MIT,MIT,,MIT
postcss-selector-parser,3.1.1,/home/casey/homepage/node_modules/postcss-selector-parser,(none),MIT,MIT,,MIT
postcss-selector-parser,5.0.0,/home/casey/homepage/node_modules/postcss-calc/node_modules/postcss-selector-parser,(none),MIT,MIT,,MIT
postcss-svgo,4.0.1,/home/casey/homepage/node_modules/postcss-svgo,(none),MIT,MIT,,MIT
postcss-unique-selectors,4.0.1,/home/casey/homepage/node_modules/postcss-unique-selectors,(none),MIT,MIT,,MIT
postcss-value-parser,3.3.1,/home/casey/homepage/node_modules/postcss-value-parser,https://github.com/TrySound/postcss-value-parser,MIT,MIT,,MIT
potrace,2.1.1,/home/casey/homepage/node_modules/potrace,https://github.com/tooolbox/node-potrace,GPL;GPL-2.0,GPL-2.0,,GPL
prebuild-install,5.2.2,/home/casey/homepage/node_modules/prebuild-install,https://github.com/prebuild/prebuild-install,MIT,MIT,MIT,MIT
prefix,1.0.0,/home/casey/homepage/node_modules/prefix,(none),MIT,MIT,MIT,
